[23:28:41.434] PLAYER AABB COLLIDER: Position={-1257.7303989461075 -1879.1985908343304}, Size=35.33333333333333x26.666666666666664, Velocity=3.499999999965641, Rotation=0.6039691994057499
[23:28:41.434] PLAYER COLLIDER: Position={-1257.7303989461075 -1894.0834375918014}, Radius=15.5, Velocity=3.499999999965641, Rotation=0.6039691994057499
[23:28:41.593] PLAYER AABB COLLIDER: Position={-1248.9158594073692 -1910.7439699221304}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999821334, Rotation=0.4331588210911132
[23:28:41.593] PLAYER AABB COLLIDER: Position={-1248.9158594073692 -1894.0834375918014}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999821334, Rotation=0.4331588210911132
[23:28:41.594] PLAYER COLLIDER: Position={-1248.9158594073692 -1910.7439699221304}, Radius=15.5, Velocity=3.4999999999821334, Rotation=0.4331588210911132
[23:28:41.763] PLAYER AABB COLLIDER: Position={-1239.432868516788 -1927.0809089401987}, Size=35.33333333333333x26.666666666666664, Velocity=3.499999999990709, Rotation=0.4685252967997757
[23:28:41.763] PLAYER AABB COLLIDER: Position={-1239.432868516788 -1910.7439699221304}, Size=35.33333333333333x26.666666666666664, Velocity=3.499999999990709, Rotation=0.4685252967997757
[23:28:41.764] PLAYER COLLIDER: Position={-1239.432868516788 -1927.0809089401987}, Radius=15.5, Velocity=3.499999999990709, Rotation=0.4685252967997757
[23:28:41.928] PLAYER AABB COLLIDER: Position={-1233.9078480959856 -1944.941070572044}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999951688, Rotation=0.2662300798218611
[23:28:41.928] PLAYER AABB COLLIDER: Position={-1233.9078480959856 -1927.0809089401987}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999951688, Rotation=0.2662300798218611
[23:28:41.928] PLAYER COLLIDER: Position={-1233.9078480959856 -1944.941070572044}, Radius=15.5, Velocity=3.4999999999951688, Rotation=0.2662300798218611
[23:28:42.091] PLAYER AABB COLLIDER: Position={-1226.9611325865158 -1962.3588187698049}, Size=35.33333333333333x26.666666666666664, Velocity=3.499999999997488, Rotation=0.337146912195953
[23:28:42.091] PLAYER AABB COLLIDER: Position={-1226.9611325865158 -1944.941070572044}, Size=35.33333333333333x26.666666666666664, Velocity=3.499999999997488, Rotation=0.337146912195953
[23:28:42.092] PLAYER COLLIDER: Position={-1226.9611325865158 -1962.3588187698049}, Radius=15.5, Velocity=3.499999999997488, Rotation=0.337146912195953
[23:28:42.259] PLAYER AABB COLLIDER: Position={-1223.5350377451778 -1980.6774546838274}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999986935, Rotation=0.1638799328530366
[23:28:42.259] PLAYER AABB COLLIDER: Position={-1223.5350377451778 -1962.3588187698049}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999986935, Rotation=0.1638799328530366
[23:28:42.260] PLAYER COLLIDER: Position={-1223.5350377451778 -1980.6774546838274}, Radius=15.5, Velocity=3.4999999999986935, Rotation=0.1638799328530366
[23:28:42.423] PLAYER AABB COLLIDER: Position={-1220.7324143797084 -1999.0895978284232}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999993205, Rotation=0.1338576380919186
[23:28:42.424] PLAYER AABB COLLIDER: Position={-1220.7324143797084 -1980.6774546838274}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999993205, Rotation=0.1338576380919186
[23:28:42.424] PLAYER COLLIDER: Position={-1220.7324143797084 -1999.0895978284232}, Radius=15.5, Velocity=3.4999999999993205, Rotation=0.1338576380919186
[23:28:42.592] PLAYER AABB COLLIDER: Position={-1220.5948954577195 -2017.6891475508817}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999996465, Rotation=0.006548566899098824
[23:28:42.592] PLAYER AABB COLLIDER: Position={-1220.5948954577195 -1999.0895978284232}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999996465, Rotation=0.006548566899098824
[23:28:42.592] PLAYER COLLIDER: Position={-1220.5948954577195 -2017.6891475508817}, Radius=15.5, Velocity=3.4999999999996465, Rotation=0.006548566899098824
[23:28:42.757] PLAYER AABB COLLIDER: Position={-1217.4505366441492 -2036.0524085580423}, Size=35.33333333333333x26.666666666666664, Velocity=3.499999999999816, Rotation=0.15029657641099145
[23:28:42.757] PLAYER AABB COLLIDER: Position={-1217.4505366441492 -2017.6891475508817}, Size=35.33333333333333x26.666666666666664, Velocity=3.499999999999816, Rotation=0.15029657641099145
[23:28:42.758] PLAYER COLLIDER: Position={-1217.4505366441492 -2036.0524085580423}, Radius=15.5, Velocity=3.499999999999816, Rotation=0.15029657641099145
[23:28:42.927] PLAYER AABB COLLIDER: Position={-1217.7144979785996 -2054.6507495499845}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999045, Rotation=-0.01256991836598288
[23:28:42.928] PLAYER AABB COLLIDER: Position={-1217.7144979785996 -2036.0524085580423}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999045, Rotation=-0.01256991836598288
[23:28:42.928] PLAYER COLLIDER: Position={-1217.7144979785996 -2054.6507495499845}, Radius=15.5, Velocity=3.4999999999999045, Rotation=-0.01256991836598288
[23:28:43.092] PLAYER AABB COLLIDER: Position={-1214.134208351831 -2072.94329715023}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999503, Rotation=0.1713269102025813
[23:28:43.092] PLAYER AABB COLLIDER: Position={-1214.134208351831 -2054.6507495499845}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999503, Rotation=0.1713269102025813
[23:28:43.092] PLAYER COLLIDER: Position={-1214.134208351831 -2072.94329715023}, Radius=15.5, Velocity=3.4999999999999503, Rotation=0.1713269102025813
[23:28:43.254] PLAYER AABB COLLIDER: Position={-1214.9116228007692 -2091.5289023779706}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999742, Rotation=-0.037028196565601905
[23:28:43.255] PLAYER AABB COLLIDER: Position={-1214.9116228007692 -2072.94329715023}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999742, Rotation=-0.037028196565601905
[23:28:43.255] PLAYER COLLIDER: Position={-1214.9116228007692 -2091.5289023779706}, Radius=15.5, Velocity=3.4999999999999742, Rotation=-0.037028196565601905
[23:28:43.420] PLAYER AABB COLLIDER: Position={-1212.168190843696 -2109.94893074243}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999867, Rotation=0.13101409828280275
[23:28:43.420] PLAYER AABB COLLIDER: Position={-1212.168190843696 -2091.5289023779706}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999867, Rotation=0.13101409828280275
[23:28:43.420] PLAYER COLLIDER: Position={-1212.168190843696 -2109.94893074243}, Radius=15.5, Velocity=3.4999999999999867, Rotation=0.13101409828280275
[23:28:43.584] PLAYER AABB COLLIDER: Position={-1213.6663733994426 -2128.495420878719}, Size=35.33333333333333x26.666666666666664, Velocity=3.499999999999993, Rotation=-0.07140268356412843
[23:28:43.584] PLAYER AABB COLLIDER: Position={-1213.6663733994426 -2109.94893074243}, Size=35.33333333333333x26.666666666666664, Velocity=3.499999999999993, Rotation=-0.07140268356412843
[23:28:43.584] PLAYER COLLIDER: Position={-1213.6663733994426 -2128.495420878719}, Radius=15.5, Velocity=3.499999999999993, Rotation=-0.07140268356412843
[23:28:43.749] PLAYER AABB COLLIDER: Position={-1215.3274935023635 -2147.0296196931868}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999964, Rotation=-0.07918367901491817
[23:28:43.749] PLAYER AABB COLLIDER: Position={-1215.3274935023635 -2128.495420878719}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999964, Rotation=-0.07918367901491817
[23:28:43.749] PLAYER COLLIDER: Position={-1215.3274935023635 -2147.0296196931868}, Radius=15.5, Velocity=3.4999999999999964, Rotation=-0.07918367901491817
[23:28:43.913] PLAYER AABB COLLIDER: Position={-1220.1632503826286 -2165.0652614838173}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999982, Rotation=-0.2323593813056502
[23:28:43.913] PLAYER AABB COLLIDER: Position={-1220.1632503826286 -2147.0296196931868}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999982, Rotation=-0.2323593813056502
[23:28:43.914] PLAYER COLLIDER: Position={-1220.1632503826286 -2165.0652614838173}, Radius=15.5, Velocity=3.4999999999999982, Rotation=-0.2323593813056502
[23:28:44.081] PLAYER AABB COLLIDER: Position={-1224.6826156134289 -2183.173195019662}, Size=35.33333333333333x26.666666666666664, Velocity=3.499999999999999, Rotation=-0.21690468056378648
[23:28:44.081] PLAYER AABB COLLIDER: Position={-1224.6826156134289 -2165.0652614838173}, Size=35.33333333333333x26.666666666666664, Velocity=3.499999999999999, Rotation=-0.21690468056378648
[23:28:44.081] PLAYER COLLIDER: Position={-1224.6826156134289 -2183.173195019662}, Radius=15.5, Velocity=3.499999999999999, Rotation=-0.21690468056378648
[23:28:44.250] PLAYER AABB COLLIDER: Position={-1232.7953619190794 -2200.1428451811944}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.3966398565043185
[23:28:44.250] PLAYER AABB COLLIDER: Position={-1232.7953619190794 -2183.173195019662}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.3966398565043185
[23:28:44.251] PLAYER COLLIDER: Position={-1232.7953619190794 -2200.1428451811944}, Radius=15.5, Velocity=3.4999999999999996, Rotation=-0.3966398565043185
[23:28:44.414] PLAYER AABB COLLIDER: Position={-1236.837593944705 -2218.3501341889946}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.19369615784525107
[23:28:44.415] PLAYER AABB COLLIDER: Position={-1236.837593944705 -2200.1428451811944}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.19369615784525107
[23:28:44.415] PLAYER COLLIDER: Position={-1236.837593944705 -2218.3501341889946}, Radius=15.5, Velocity=3.4999999999999996, Rotation=-0.19369615784525107
[23:28:44.580] PLAYER AABB COLLIDER: Position={-1244.1947636166387 -2235.619197573365}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.3579355939743398
[23:28:44.580] PLAYER AABB COLLIDER: Position={-1244.1947636166387 -2218.3501341889946}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.3579355939743398
[23:28:44.580] PLAYER COLLIDER: Position={-1244.1947636166387 -2235.619197573365}, Radius=15.5, Velocity=3.4999999999999996, Rotation=-0.3579355939743398
[23:28:44.773] PLAYER AABB COLLIDER: Position={-1249.1104166048572 -2253.635768188907}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.2362708466282286
[23:28:44.774] PLAYER AABB COLLIDER: Position={-1249.1104166048572 -2235.619197573365}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.2362708466282286
[23:28:44.774] PLAYER COLLIDER: Position={-1249.1104166048572 -2253.635768188907}, Radius=15.5, Velocity=3.4999999999999996, Rotation=-0.2362708466282286
[23:28:44.948] PLAYER AABB COLLIDER: Position={-1256.784882421494 -2270.7832123806493}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.3741170053713726
[23:28:44.948] PLAYER AABB COLLIDER: Position={-1256.784882421494 -2253.635768188907}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.3741170053713726
[23:28:44.948] PLAYER COLLIDER: Position={-1256.784882421494 -2270.7832123806493}, Radius=15.5, Velocity=3.4999999999999996, Rotation=-0.3741170053713726
[23:28:45.139] PLAYER AABB COLLIDER: Position={-1259.932250232576 -2289.1460174864574}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.15044149731431428
[23:28:45.140] PLAYER AABB COLLIDER: Position={-1259.932250232576 -2270.7832123806493}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.15044149731431428
[23:28:45.140] PLAYER COLLIDER: Position={-1259.932250232576 -2289.1460174864574}, Radius=15.5, Velocity=3.4999999999999996, Rotation=-0.15044149731431428
[23:28:45.310] PLAYER AABB COLLIDER: Position={-1266.3727012675186 -2306.734028654818}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.31171153862345424
[23:28:45.310] PLAYER AABB COLLIDER: Position={-1266.3727012675186 -2289.1460174864574}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.31171153862345424
[23:28:45.310] PLAYER COLLIDER: Position={-1266.3727012675186 -2306.734028654818}, Radius=15.5, Velocity=3.4999999999999996, Rotation=-0.31171153862345424
[23:28:45.486] PLAYER AABB COLLIDER: Position={-1269.0870493343757 -2325.1578687082747}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.12961730751420167
[23:28:45.486] PLAYER AABB COLLIDER: Position={-1269.0870493343757 -2306.734028654818}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.12961730751420167
[23:28:45.487] PLAYER COLLIDER: Position={-1269.0870493343757 -2325.1578687082747}, Radius=15.5, Velocity=3.4999999999999996, Rotation=-0.12961730751420167
[23:28:45.651] PLAYER AABB COLLIDER: Position={-1276.0096446615316 -2342.5840552789805}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.3359300713609854
[23:28:45.651] PLAYER AABB COLLIDER: Position={-1276.0096446615316 -2325.1578687082747}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.3359300713609854
[23:28:45.652] PLAYER COLLIDER: Position={-1276.0096446615316 -2342.5840552789805}, Radius=15.5, Velocity=3.4999999999999996, Rotation=-0.3359300713609854
[23:28:45.831] PLAYER AABB COLLIDER: Position={-1279.5528486343833 -2360.882985338449}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.1695349643195087
[23:28:45.831] PLAYER AABB COLLIDER: Position={-1279.5528486343833 -2342.5840552789805}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.1695349643195087
[23:28:45.832] PLAYER COLLIDER: Position={-1279.5528486343833 -2360.882985338449}, Radius=15.5, Velocity=3.4999999999999996, Rotation=-0.1695349643195087
[23:28:46.004] PLAYER AABB COLLIDER: Position={-1282.2441687049843 -2379.3098141003506}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.12851153924854197
[23:28:46.004] PLAYER AABB COLLIDER: Position={-1282.2441687049843 -2360.882985338449}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.12851153924854197
[23:28:46.005] PLAYER COLLIDER: Position={-1282.2441687049843 -2379.3098141003506}, Radius=15.5, Velocity=3.4999999999999996, Rotation=-0.12851153924854197
[23:28:46.170] PLAYER AABB COLLIDER: Position={-1282.5830374402774 -2397.907079826636}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.016137306826603505
[23:28:46.171] PLAYER AABB COLLIDER: Position={-1282.5830374402774 -2379.3098141003506}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.016137306826603505
[23:28:46.171] PLAYER COLLIDER: Position={-1282.5830374402774 -2397.907079826636}, Radius=15.5, Velocity=3.4999999999999996, Rotation=-0.016137306826603505
[23:28:46.338] PLAYER AABB COLLIDER: Position={-1282.2102852289647 -2416.5037713705187}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.01775103750926385
[23:28:46.339] PLAYER AABB COLLIDER: Position={-1282.2102852289647 -2397.907079826636}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.01775103750926385
[23:28:46.339] PLAYER COLLIDER: Position={-1282.2102852289647 -2416.5037713705187}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.01775103750926385
[23:28:46.533] PLAYER AABB COLLIDER: Position={-1279.3220184748423 -2434.9042020188735}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.13797385873980975
[23:28:46.533] PLAYER AABB COLLIDER: Position={-1279.3220184748423 -2416.5037713705187}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.13797385873980975
[23:28:46.534] PLAYER COLLIDER: Position={-1279.3220184748423 -2434.9042020188735}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.13797385873980975
[23:28:46.706] PLAYER AABB COLLIDER: Position={-1275.9094158677872 -2453.225064535823}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.16322875538620926
[23:28:46.707] PLAYER AABB COLLIDER: Position={-1275.9094158677872 -2434.9042020188735}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.16322875538620926
[23:28:46.707] PLAYER COLLIDER: Position={-1275.9094158677872 -2453.225064535823}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.16322875538620926
[23:28:46.882] PLAYER AABB COLLIDER: Position={-1269.8451149380942 -2470.930393536715}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.29294836907516975
[23:28:46.882] PLAYER AABB COLLIDER: Position={-1269.8451149380942 -2453.225064535823}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.29294836907516975
[23:28:46.883] PLAYER COLLIDER: Position={-1269.8451149380942 -2470.930393536715}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.29294836907516975
[23:28:47.059] PLAYER AABB COLLIDER: Position={-1263.4837615407341 -2488.543718671582}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.30775679401731326
[23:28:47.059] PLAYER AABB COLLIDER: Position={-1263.4837615407341 -2470.930393536715}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.30775679401731326
[23:28:47.059] PLAYER COLLIDER: Position={-1263.4837615407341 -2488.543718671582}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.30775679401731326
[23:28:47.235] PLAYER AABB COLLIDER: Position={-1254.3690136311718 -2505.062528637992}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.4489675265809554
[23:28:47.235] PLAYER AABB COLLIDER: Position={-1254.3690136311718 -2488.543718671582}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.4489675265809554
[23:28:47.236] PLAYER COLLIDER: Position={-1254.3690136311718 -2505.062528637992}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.4489675265809554
[23:28:47.414] PLAYER AABB COLLIDER: Position={-1245.2132675245946 -2521.5615316072463}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.4511357207609491
[23:28:47.414] PLAYER AABB COLLIDER: Position={-1245.2132675245946 -2505.062528637992}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.4511357207609491
[23:28:47.415] PLAYER COLLIDER: Position={-1245.2132675245946 -2521.5615316072463}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.4511357207609491
[23:28:47.584] PLAYER AABB COLLIDER: Position={-1236.103975607872 -2538.0829692052707}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.44867915675501624
[23:28:47.584] PLAYER AABB COLLIDER: Position={-1236.103975607872 -2521.5615316072463}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.44867915675501624
[23:28:47.585] PLAYER COLLIDER: Position={-1236.103975607872 -2538.0829692052707}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.44867915675501624
[23:28:47.750] PLAYER AABB COLLIDER: Position={-1226.9422350696052 -2554.5790669587614}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.45145292756948213
[23:28:47.750] PLAYER AABB COLLIDER: Position={-1226.9422350696052 -2538.0829692052707}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.45145292756948213
[23:28:47.751] PLAYER COLLIDER: Position={-1226.9422350696052 -2554.5790669587614}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.45145292756948213
[23:28:47.919] PLAYER AABB COLLIDER: Position={-1217.839924108865 -2571.103863791858}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.44831024523669233
[23:28:47.919] PLAYER AABB COLLIDER: Position={-1217.839924108865 -2554.5790669587614}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.44831024523669233
[23:28:47.920] PLAYER COLLIDER: Position={-1217.839924108865 -2571.103863791858}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.44831024523669233
[23:28:48.085] PLAYER AABB COLLIDER: Position={-1208.6705162382434 -2587.5962421308122}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.45185873023963846
[23:28:48.085] PLAYER AABB COLLIDER: Position={-1208.6705162382434 -2571.103863791858}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.45185873023963846
[23:28:48.086] PLAYER COLLIDER: Position={-1208.6705162382434 -2587.5962421308122}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.45185873023963846
[23:28:48.252] PLAYER AABB COLLIDER: Position={-1199.5771378204554 -2604.125332678192}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.4478382967313005
[23:28:48.252] PLAYER AABB COLLIDER: Position={-1199.5771378204554 -2587.5962421308122}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.4478382967313005
[23:28:48.252] PLAYER COLLIDER: Position={-1199.5771378204554 -2604.125332678192}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.4478382967313005
[23:28:48.421] PLAYER AABB COLLIDER: Position={-1190.3979233332045 -2620.6129482343454}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.45237787359556947
[23:28:48.422] PLAYER AABB COLLIDER: Position={-1190.3979233332045 -2604.125332678192}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.45237787359556947
[23:28:48.422] PLAYER COLLIDER: Position={-1190.3979233332045 -2620.6129482343454}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.45237787359556947
[23:28:48.595] PLAYER AABB COLLIDER: Position={-1181.3159752703104 -2637.147525583283}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.44723453300835275
[23:28:48.595] PLAYER AABB COLLIDER: Position={-1181.3159752703104 -2620.6129482343454}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.44723453300835275
[23:28:48.596] PLAYER COLLIDER: Position={-1181.3159752703104 -2637.147525583283}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.44723453300835275
[23:28:48.771] PLAYER AABB COLLIDER: Position={-1172.1242187855808 -2653.6290406900066}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.453042013690812
[23:28:48.771] PLAYER AABB COLLIDER: Position={-1172.1242187855808 -2637.147525583283}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.453042013690812
[23:28:48.772] PLAYER COLLIDER: Position={-1172.1242187855808 -2653.6290406900066}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.453042013690812
[23:28:48.941] PLAYER AABB COLLIDER: Position={-1166.2352879009159 -2671.3864337018927}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.28423713807758566
[23:28:48.941] PLAYER AABB COLLIDER: Position={-1166.2352879009159 -2653.6290406900066}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.28423713807758566
[23:28:48.942] PLAYER COLLIDER: Position={-1166.2352879009159 -2671.3864337018927}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.28423713807758566
[23:28:49.107] PLAYER AABB COLLIDER: Position={-1159.682454722579 -2688.937884208983}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.31733914811465574
[23:28:49.107] PLAYER AABB COLLIDER: Position={-1159.682454722579 -2671.3864337018927}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.31733914811465574
[23:28:49.107] PLAYER COLLIDER: Position={-1159.682454722579 -2688.937884208983}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.31733914811465574
[23:28:49.273] PLAYER AABB COLLIDER: Position={-1157.218343519621 -2707.392815423913}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.11760957074265532
[23:28:49.273] PLAYER AABB COLLIDER: Position={-1157.218343519621 -2688.937884208983}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.11760957074265532
[23:28:49.274] PLAYER COLLIDER: Position={-1157.218343519621 -2707.392815423913}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.11760957074265532
[23:28:49.440] PLAYER AABB COLLIDER: Position={-1153.3424737301164 -2725.632041024085}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.18562947218307907
[23:28:49.440] PLAYER AABB COLLIDER: Position={-1153.3424737301164 -2707.392815423913}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.18562947218307907
[23:28:49.440] PLAYER COLLIDER: Position={-1153.3424737301164 -2725.632041024085}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.18562947218307907
[23:28:49.605] PLAYER AABB COLLIDER: Position={-1153.0336391727103 -2744.2297699778587}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.01470693766022179
[23:28:49.605] PLAYER AABB COLLIDER: Position={-1153.0336391727103 -2725.632041024085}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.01470693766022179
[23:28:49.606] PLAYER COLLIDER: Position={-1153.0336391727103 -2744.2297699778587}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.01470693766022179
[23:28:49.772] PLAYER AABB COLLIDER: Position={-1150.0757382945274 -2762.6204126421644}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.14132236857375596
[23:28:49.772] PLAYER AABB COLLIDER: Position={-1150.0757382945274 -2744.2297699778587}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.14132236857375596
[23:28:49.772] PLAYER COLLIDER: Position={-1150.0757382945274 -2762.6204126421644}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.14132236857375596
[23:28:49.937] PLAYER AABB COLLIDER: Position={-1150.1205294682425 -2781.2203648742707}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.002132914651278267
[23:28:49.938] PLAYER AABB COLLIDER: Position={-1150.1205294682425 -2762.6204126421644}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=-0.002132914651278267
[23:28:49.938] PLAYER COLLIDER: Position={-1150.1205294682425 -2781.2203648742707}, Radius=15.5, Velocity=3.4999999999999996, Rotation=-0.002132914651278267
[23:28:50.101] PLAYER AABB COLLIDER: Position={-1146.7780355887737 -2799.5526521254574}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.15984620611640601
[23:28:50.101] PLAYER AABB COLLIDER: Position={-1146.7780355887737 -2781.2203648742707}, Size=35.33333333333333x26.666666666666664, Velocity=3.4999999999999996, Rotation=0.15984620611640601
[23:28:50.102] PLAYER COLLIDER: Position={-1146.7780355887737 -2799.5526521254574}, Radius=15.5, Velocity=3.4999999999999996, Rotation=0.15984620611640601
